ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,Abnormal
0.0,0.0,0.0,0.0,0.0,0.0,1122.8424277973313,1077.0645606680916,805.8961516479166,872.2471951215093,988.8506413920139,724.1403408501459,500.37830748046423,398.0583380961807,410.7945050519555,487.73235687333704,420.2502010407894,414.2327589549159,29594.17903510433,29594.17903510433,29594.17903510433,29594.17903510433,29594.17903510433,29594.17903510433,82.23957495663377,82.23957495663377,79.58680834778875,79.58680834778875,79.41319165221125,79.82638330442252,3488.646754770285,3488.646754770285,3488.646754770285,3488.646754770285,3488.646754770285,3488.646754770285,20827.983151343935,20762.35764874196,19720.659582610562,19980.591422593385,19916.1106643538,19661.736166955776,8899.05355188748,7917.046525152411,8624.771051127522,8435.010626084155,8505.772659453838,8579.027474740222,160.0,160.0,160.0,160.0,160.0,160.0,28701.38994846113,27653.757419124086,27319.7838789678,27389.955293907256,27396.236569037355,27215.116886925713,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1592.0789670857212,1637.5027492769216,1652.2678099764735,1491.64195916085,1774.9349126335214,1620.333551328524,391.8314560371741,391.72446284369914,386.3132524005976,278.4734151980242,306.67482983687535,404.37061258724884,30203.305912537075,30203.305912537075,30203.305912537075,30203.305912537075,30203.305912537075,30203.305912537075,51.674829836875325,54.24685706297527,54.925877482550234,56.03287067602525,56.925877482550234,56.03287067602525,2887.4057118892583,2887.4057118892583,2887.4057118892583,2887.4057118892583,2887.4057118892583,2887.4057118892583,15097.97931375577,14923.69958601677,14774.811423778516,14617.608701168521,14512.300947321768,14496.293874127512,8278.563766707735,7933.394568759338,8125.123876171308,8122.800013979328,8420.816122324555,7578.7828643322255,160.0,160.0,160.0,160.0,160.0,160.0,22952.137368574247,22432.68844288685,22475.529588060566,22316.00300325859,22508.711357757064,21650.67102657048,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1253.006179682504,1231.8365583090226,833.6987864150415,857.5088641204438,934.6770873960995,914.2944466112531,389.1445388676866,279.0149320452365,327.8086796075768,412.029864090473,409.0814271998879,408.0664951546514,30020.424640724905,30020.424640724905,30020.424640724905,30020.424640724905,30020.424640724905,30020.424640724905,84.08819417359337,83.7021699018942,83.08819417359337,82.7021699018942,81.7021699018942,79.77204854339834,3289.1588836217215,3289.1588836217215,3289.1588836217215,3420.4071359994396,3497.6119903392737,3497.6119903392737,20467.204854339834,20219.118058264066,20224.993009510872,20207.903640754874,19745.773446641226,19063.941893432304,9752.185364225343,8727.873776664403,8356.287092346347,8828.090766853822,9319.522174552432,10005.340193813943,160.0,160.0,160.0,160.0,160.0,160.0,29393.231334943455,28120.832951306747,27755.121218235498,28078.587271609256,28030.683630854382,28034.67009690697,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1063.760189257815,1143.1068589386975,1192.2469775750342,1339.4295231939914,1331.4291057061512,1297.5784786145382,260.5984831358621,309.5132116827807,309.5132116827807,274.12369753143724,275.5780611266979,313.87630246856276,30096.554055701108,30096.554055701108,30096.554055701108,30096.554055701108,30096.554055701108,30096.554055701108,57.42193887330209,56.42193887330209,58.42193887330209,58.42193887330209,58.99799954786761,59.99799954786761,3088.915146034759,3088.915146034759,3088.915146034759,3140.4363595260693,3140.4363595260693,3140.4363595260693,17630.224224612964,17472.029676281214,17889.25148295421,17810.448449225933,17767.10177954505,17804.64783343763,11875.13453476778,12091.00800180853,11122.534799168398,11195.678501221159,10916.196879284655,10697.708925490984,170.30424269826204,170.30424269826204,170.30424269826204,170.30424269826204,170.30424269826204,170.30424269826204,28889.74785604425,28947.426774753247,28396.17537878611,28338.994833619283,28016.166542001898,27835.224642100806,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1359.1772979239245,1403.2132931308345,1052.3376116421264,1168.9907358877877,1126.7993004071634,1095.9110253804574,391.14682747666245,325.29454765686654,287.70545234313346,372.25855244995665,424.0726417289802,411.12342580775027,29255.35589847817,29255.35589847817,29255.35589847817,29255.35589847817,29255.35589847817,29255.35589847817,80.32656212283065,79.6531242456613,79.66328106141533,81.01015681575402,79.33671893858467,78.32656212283065,3513.882750267058,3513.882750267058,3513.882750267058,3513.882750267058,3513.882750267058,3446.5389625501234,20581.929794993262,20489.07044639512,20083.85958998653,20604.570567089308,20008.257901134795,19467.968636849197,9168.188515981617,8161.2262965956115,8214.214595761156,7844.7535583112785,8352.070856321898,8846.642074726366,160.0,160.0,160.0,160.0,160.0,160.0,28699.235560707824,27599.413992723672,27247.191435480625,27398.44137513353,27309.446007189636,27331.07174902544,1.0
1905.1694212463124,1747.5175617639775,1589.8657022816426,1130.340650714545,801.6064048699678,788.2592974116748,2786.8104338505877,2929.145144596417,2892.690857350954,2887.8762912628786,3308.552685782625,2851.2665288272788,372.23063013677535,384.1534090713929,392.4026342768639,398.8186983255636,401.5684400607206,284.24612602735505,28373.839876288035,28373.839876288035,28373.839876288035,28373.839876288035,28373.839876288035,28373.839876288035,24.750774794528986,24.834194216143317,24.834194216143317,28.250258264842994,37.58290289192834,36.749741735157,2967.3822314769404,2967.3822314769404,2967.3822314769404,2967.3822314769404,2950.698347154074,3042.356404992641,17530.02066118744,17435.839359513004,17025.901343075322,16656.745867885184,16465.087810046618,16558.362603348873,8369.429235923712,8690.54338873897,10229.029700334271,10523.019369740552,11207.414514214295,10535.63326441364,178.33161156771337,178.33161156771337,178.33161156771337,178.33161156771337,178.33161156771337,178.33161156771337,25413.399277201923,25640.332128342747,26768.880423500366,26693.71461771651,27203.13558867455,26532.971074337584,1.0
0.0,0.0,0.0,0.0,0.0,0.0,693.2803519092565,680.5858964172061,1171.0597316134729,774.3251506193611,631.0821954142028,757.505387630373,563.156473256978,532.5499285577671,384.56187488046163,394.5409688157461,527.5603171444471,532.6751071633495,29053.512402962315,29053.512402962315,29053.512402962315,29053.512402962315,29050.803014566896,29050.803014566896,87.67809374402309,88.58122320916264,87.77496427888352,87.87183481374396,85.87183481374396,83.16244641832527,3278.047656399423,3295.0,3295.0,3295.0,3295.0,3295.0,22979.210489491816,23192.399686244848,22919.52343600577,22647.615891115296,22460.209060647154,20925.20191642386,5738.081550957427,5018.719519199388,5238.202314137676,4872.883394462373,4910.58525196043,6442.358400720588,160.0,160.0,160.0,160.0,160.0,160.0,27902.244384049816,27379.119205444236,27325.725750143447,26688.49928557767,26538.794312607584,26535.560317144445,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1244.5835543607905,1169.1117046964985,1200.1557919450017,1328.4730389244842,1341.322608052724,1238.982123487609,419.87935704730614,411.04885369164913,552.7518617449416,501.22103087261297,472.2508187916792,495.36878120775225,28258.322315438865,28258.322315438865,28258.322315438865,28258.322315438865,28258.322315438865,28258.322315438865,89.38576107381024,90.05898120803651,86.40542147648908,83.71254093958396,85.38576107381024,84.3661006711314,3177.186476510401,3177.186476510401,3177.186476510401,3177.186476510401,3295.0,3295.0,23469.66040267884,23247.10455033059,22678.50758388432,22318.433114086652,22319.145060396142,21582.141785229425,4960.538287254473,4363.345855040734,4912.643149003679,5352.0843141025725,4285.991675178657,4744.826048331126,160.0,160.0,160.0,160.0,160.0,160.0,27716.012213422913,26896.263928860924,26876.964256377596,26956.330951678825,25773.136735574797,25494.96783356055,1.0
0.0,0.0,0.0,0.0,0.0,0.0,968.1766387474405,1004.3238449132533,804.4555070582588,685.5583815025616,864.4932169398211,876.8630490345712,257.5497817621645,253.28084621126771,344.18491604737505,360.56169242253543,347.0856749635086,371.8048287522409,30228.636789745196,30228.636789745196,30228.636789745196,30228.636789745196,30228.636789745196,30228.636789745196,88.7671188706786,87.79622901184376,87.7671188706786,86.79622901184376,85.79622901184376,80.94177971766965,2780.325822813703,2780.325822813703,2780.325822813703,3110.428374817543,3304.606346584508,3304.606346584508,20584.177971766963,20172.328811293213,21020.41020801536,20295.633478825224,19587.8597381146,18145.702921629327,9158.546793282654,8867.071786402688,7900.676799967672,9376.694687587065,10143.012921239433,11455.806849910365,160.0,160.0,160.0,160.0,160.0,160.0,29425.398942235915,28722.0747748822,28603.76118516933,29024.899791594748,28889.266312769523,28759.90342495518,1.0
0.0,0.0,0.0,0.0,0.0,0.0,826.2750759309853,781.2199719057945,1186.186585350489,876.4476271631861,754.0508181544236,903.0454998356945,518.9966025191701,486.8008571741534,415.67956829134494,420.4963804216858,540.793618017525,537.8825527929899,28855.98685427165,28855.98685427165,28855.98685427165,28855.98685427165,28853.707492469897,28853.707492469897,88.20106366374583,89.20106366374583,87.7206381982475,86.75978726725083,85.7206381982475,82.96085093099667,3252.962771768896,3252.962771768896,3252.962771768896,3252.962771768896,3295.0,3295.0,23196.351009036123,23302.223369386626,23074.287189211373,22719.038260679066,22535.853151971507,21030.816956188366,5457.725812458952,4681.686663389949,4873.67262927166,4772.029400821482,4482.263706982509,5958.189694715269,160.0,160.0,160.0,160.0,160.0,160.0,27864.11404972618,27193.947261007677,27157.99704671414,26701.104889731654,26186.116858954018,26157.006650903633,1.0
0.0,0.0,0.0,0.0,0.0,0.0,798.8464438454525,875.0891142155733,827.018867376659,825.5541349023172,743.2296078934019,732.2206094273824,445.4272859334258,360.5596515898553,369.1103047136912,471.62089996275023,476.1936140293244,446.43541395482487,29717.37822959263,29717.37822959263,29717.37822959263,29717.37822959263,29717.37822959263,29717.37822959263,64.84150939013273,68.29085626629677,68.29085626629677,64.84150939013273,62.29085626629678,60.84150939013272,3248.304789187636,3248.304789187636,3271.564586045175,3271.564586045175,3203.3701015712304,3203.3701015712304,15423.358485963936,15240.629892621355,14960.891142155733,14666.438313501088,14379.738750465622,14418.50507856152,6159.70537374282,5743.732080928476,5853.674314334063,5985.410741678225,6022.639479127007,5956.343688405391,160.0,160.0,160.0,160.0,160.0,160.0,20797.75907051912,20199.057184362195,20006.00087044462,19843.284469134138,19662.0081280214,19634.47866539568,1.0
712.2879839196369,662.3964223470646,612.5048607744925,577.1293538871005,363.0470529116312,249.45780786286116,2620.1578801064197,2772.5168046112967,2462.2761790718437,2594.041525450793,2479.048997221428,2365.0921615134657,231.26512415016717,287.67035164055886,290.28095660656555,292.31142713568187,293.18162879101743,256.05302483003345,29634.38475648828,29634.38475648828,29634.38475648828,29634.38475648828,29634.38475648828,29634.38475648828,30.389395033993313,31.099327815548126,31.099327815548126,30.129798344664437,34.45033609222594,34.87020165533556,3323.2418199231333,3323.2418199231333,3323.2418199231333,3323.2418199231333,3181.255263612171,3210.2619854566897,17680.383867573157,17479.695294708836,17520.846897428302,17233.138159030426,17104.131437185908,16771.377145728635,10280.294983742178,10219.235986993743,9838.711877091351,10057.519943304775,9978.821815371013,10292.546080756732,165.80134436890376,165.80134436890376,165.80134436890376,165.80134436890376,165.80134436890376,165.80134436890376,27106.238375761102,26844.49080614835,26505.118298965423,26436.217626780974,26370.499333313655,26322.46258539758,1.0
0.0,0.0,0.0,0.0,0.0,0.0,821.0425394194428,872.0532714895137,940.005754895876,967.4557497151409,1117.8702302080633,699.7247511718608,446.4549719934597,497.4462878422944,454.6008398905027,455.8925756845888,376.5764464950717,383.59049668127244,28852.312033351707,28852.312033351707,28852.312033351707,28852.312033351707,28852.312033351707,28852.312033351707,82.57644649507169,82.00702509310038,79.0,80.13884280394264,80.0,79.86115719605736,3295.0,3295.0,3295.0,3295.0,3295.0,3238.057859802868,21310.491756517025,21339.1033284776,20060.33466407437,20241.09083373476,20098.260317305554,19484.86779342832,7163.741730613351,6989.954531325267,8226.812862880739,7887.062059255381,7949.750025903676,8065.889646429299,160.0,160.0,160.0,160.0,160.0,160.0,27642.23348713038,27497.05785980287,27455.14752695511,27296.152892990143,27216.01034320923,26775.69958005475,1.0
0.0,0.0,0.0,0.0,0.0,0.0,970.7868604513346,1012.4647781295919,1093.794557568172,1238.922443986986,1146.5097776932623,1375.4843066199683,282.0011831373539,314.9923028831626,314.9923028831626,267.1036119309479,269.0716403262444,320.8963880690521,30157.85138850538,30157.85138850538,30157.85138850538,30157.85138850538,30157.85138850538,30157.85138850538,63.92835967375559,62.92835967375559,64.92835967375558,64.92835967375558,64.64831234826143,65.64831234826143,3157.4037860395324,3157.4037860395324,3157.4037860395324,3191.802839529649,3191.802839529649,3191.802839529649,17852.81230462848,17730.574292299236,18291.622242982252,18255.62460925696,18249.946691578705,18371.39132947713,12008.687382777089,12068.406750606955,10981.448200758563,10991.068689206897,10531.290722457827,10492.7566702767,166.8798106980234,166.8798106980234,166.8798106980234,166.8798106980234,166.8798106980234,166.8798106980234,29173.97571206406,29111.45706756468,28585.54646839931,28524.77026963223,28059.314385204907,28142.224970922205,1.0
442.27242635163,442.27242635163,552.9218928413682,497.59715959649907,608.2466260862373,829.5455590657136,1418.5446670947297,1442.857206569356,1206.4274135525166,1041.294955181716,1089.0459496311562,1310.9774711699138,390.0839436667915,308.6921446855876,322.85791293180966,409.87620358717373,412.5744451578827,400.43235808969234,29933.443139135026,29933.443139135026,29933.443139135026,29933.443139135026,29933.443139135026,29933.443139135026,63.426261204571,63.426261204571,63.07714041921651,62.426261204571,60.77538198992548,60.12450277527996,3320.0630879385744,3320.0630879385744,3320.0630879385744,3320.0630879385744,3320.0630879385744,3320.0630879385744,20103.613145555973,19869.235659432372,19667.456039267723,19931.955463093753,19713.31536492444,19748.105505757463,9731.668017522064,8836.796237718143,8512.179374741372,8225.825569795803,8322.988066606718,8353.837317580554,166.5087921464552,166.5087921464552,166.5087921464552,166.5087921464552,166.5087921464552,166.5087921464552,28984.726867285917,27855.477601358394,27329.08111821698,27307.226737097437,27185.74913573904,27251.388527545896,1.0
1261.2188908218843,1261.2188908218843,1576.7556258325103,1418.9872583271974,1734.5239933378234,2365.5974633590754,1359.480564387791,1560.0781033568164,1903.456314986027,1213.7656899295505,1320.2670287174317,2033.2893223593935,212.86340935256615,338.45363741026455,327.44516816504625,327.2293158269047,337.7341296164594,337.5182772783179,29892.731376430747,29892.731376430747,29892.731376430747,29892.731376430747,29892.731376430747,29892.731376430747,30.741440527786615,30.597538969025592,31.669489748406107,30.101194424689176,27.101194424689176,25.029243645308668,2731.6741230839707,2731.6741230839707,2731.6741230839707,2731.6741230839707,2731.6741230839707,2717.2839672078685,19614.328630101743,19215.267465235363,19689.218966431836,19625.340574348633,19494.036193648655,19849.56134532037,8759.648278830386,9107.155770195703,8149.402821938955,7648.350487225774,7393.569453657608,7025.444446349085,178.56098441238976,178.56098441238976,178.56098441238976,178.56098441238976,178.56098441238976,178.56098441238976,28123.863770260545,28072.310096759484,27588.508649699208,27023.577922902827,26637.49250863468,26639.282808873977,1.0
0.0,0.0,0.0,0.0,0.0,0.0,725.7956867019109,806.3407923654595,801.2562383769366,1067.8478640386775,731.5129812697119,737.8075058948984,471.14289317970275,460.5569248565362,465.0146478622748,381.3235680918168,381.154460114771,426.9360034702457,29694.597787516155,29694.597787516155,29694.597787516155,29694.597787516155,29694.597787516155,29694.597787516155,78.64430751434638,79.8308920229542,79.19532277438884,77.37316901721564,76.37316901721564,74.00873826578102,2734.940904035062,2734.940904035062,2734.940904035062,2734.940904035062,2662.0547537481348,2662.0547537481348,16383.263967611041,16342.855341014862,15932.24366241019,15593.235680918167,15235.160621969184,15158.89231214134,4546.014647862275,4120.619101748681,4154.3382159540915,4509.996162299036,4502.512224495954,4474.0313676200785,160.0,160.0,160.0,160.0,160.0,160.0,20657.337711438253,20191.53353872848,19814.64097432922,19831.29093918214,19538.618092717003,19433.868926013285,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1288.2373359915928,1371.0982439736129,1493.6196958531223,1500.4770651575016,1448.5140370645636,1464.3261094356085,344.11364635516657,338.4027838837129,242.41373737629928,246.20835165113877,340.55282939427923,321.6445687642732,28514.05419471127,28514.05419471127,28514.05419471127,28514.05419471127,28514.05419471127,28514.05419471127,75.23379731395215,74.90677766701697,73.1311044513719,74.34596070612962,74.23379731395215,73.89730713741974,3446.0742812737885,3446.0742812737885,3446.0742812737885,3446.0742812737885,3423.641602838295,3423.641602838295,16616.649927864568,16470.583061405723,16023.379731395215,16088.783660782254,15621.485625475772,15266.35098234676,5434.097333762286,5126.867647877637,5129.264837369058,4893.268140754701,5258.24326784355,5800.147652336251,160.0,160.0,160.0,160.0,160.0,160.0,21067.672980353065,20614.37642800957,20169.570287490485,19998.977520263164,19919.087290481028,20105.857031844716,1.0
