Date,ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,AREG_1,AREG_2,AREG_3,AREG_4,AREG_5,AREG_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,CWE_1,CWE_2,CWE_3,CWE_4,CWE_5,CWE_6,CWWG_1,CWWG_2,CWWG_3,CWWG_4,CWWG_5,CWWG_6,CWWH_1,CWWH_2,CWWH_3,CWWH_4,CWWH_5,CWWH_6,DPB_1,DPB_2,DPB_3,DPB_4,DPB_5,DPB_6,DPH_1,DPH_2,DPH_3,DPH_4,DPH_5,DPH_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,HTH_1,HTH_2,HTH_3,HTH_4,HTH_5,HTH_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,OGO_1,OGO_2,OGO_3,OGO_4,OGO_5,OGO_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,PWG_1,PWG_2,PWG_3,PWG_4,PWG_5,PWG_6,PWH_1,PWH_2,PWH_3,PWH_4,PWH_5,PWH_6,RRIR_1,RRIR_2,RRIR_3,RRIR_4,RRIR_5,RRIR_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,RR_1,RR_2,RR_3,RR_4,RR_5,RR_6,TAGI_1,TAGI_2,TAGI_3,TAGI_4,TAGI_5,TAGI_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,TLRR_1,TLRR_2,TLRR_3,TLRR_4,TLRR_5,TLRR_6
2023-08-03,0,0,0,0,0,0,1393,1471,1449,1421,1205,1397,313,337,329,208,216,326,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,57,57,56,57,58,57,59,59,57,57,57,59,79,78,78,77,78,78,80,80,80,80,80,80,3295,3295,3295,3295,3295,3295,4097,3333,3668,3234,3484,3074,16400,17250,16750,16690,16850,16700,9807,9799,9942,10408,9782,10534,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,28670,29512,29155,29561,29095,29697,25375,26217,25860,26266,25800,26402,18863,19713,19213,19153,19313,19163
2023-08-04,0,0,0,0,0,0,1758,1393,1471,1449,1421,1205,312,313,337,329,208,216,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,66,65,65,65,65,67,68,67,68,66,67,67,75,75,73,75,76,75,75,75,74,75,77,77,3295,3295,3295,3295,3295,3295,3341,2627,3232,3166,2782,3032,15920,16000,16400,16000,16500,16810,11408,11677,10750,11194,11050,10274,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29791,30140,29613,29657,30013,29547,26496,26845,26318,26362,26718,26252,18383,18463,18863,18463,18963,19273
2023-08-05,0,0,0,0,0,0,1587,1758,1393,1471,1449,1421,323,312,313,337,329,208,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,61,63,59,61,65,67,58,59,58,58,64,65,78,77,78,77,77,78,83,82,81,80,80,80,3095,3095,3095,3095,3095,3095,2550,2810,3436,3640,3124,3268,16430,16450,16250,16500,16250,17010,11318,11209,10418,10042,10786,9854,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30211,30122,29131,29005,29499,29327,27116,27027,26036,25910,26404,26232,18893,18913,18713,18963,18713,19473
2023-08-06,0,0,0,0,0,0,1420,1587,1758,1393,1471,1449,210,323,312,313,337,329,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,56,57,57,56,58,61,56,57,57,57,58,61,80,79,79,79,78,78,84,84,83,81,81,81,3095,3095,3095,3095,3095,3095,2000,2490,3038,3240,3383,3269,16800,16650,16620,16000,16750,16750,11331,11158,10811,10864,10049,10141,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30594,30271,29894,29327,29262,29354,27499,27176,26799,26232,26167,26259,19263,19113,19083,18463,19213,19213
2023-08-07,0,0,0,0,0,0,1464,1420,1587,1758,1393,1471,208,210,323,312,313,337,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,65,65,63,65,64,63,68,66,63,66,65,66,73,74,79,76,79,80,75,78,83,81,81,82,3295,3295,3295,3295,3295,3095,2756,2996,3586,3306,3464,3604,16750,17200,17940,18130,18000,19000,10869,10135,8972,9233,8840,7578,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30082,29798,29375,29826,29303,29041,26787,26503,26080,26531,26008,25946,19213,19663,20403,20593,20463,21463
2023-08-08,0,0,0,0,0,0,1464,1464,1420,1587,1758,1393,351,208,210,323,312,313,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,71,70,71,69,67,66,70,71,72,69,68,66,79,79,81,81,82,80,81,81,83,83,83,82,3295,3295,3295,3295,3295,3295,3361,3373,3714,3878,3554,3704,18120,18450,18840,19120,19480,19000,8894,8552,7777,7500,7635,7600,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29477,29465,29080,29083,29578,29063,26182,26170,25785,25788,26283,25768,20583,20913,21303,21583,21943,21463
2023-08-09,0,0,0,0,0,0,1300,1464,1464,1420,1587,1758,315,351,208,210,323,312,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,57,57,61,61,61,59,59,59,60,60,60,60,82,82,78,81,81,83,84,83,82,83,84,82,3625,3295,3295,3295,3295,3295,2953,3532,3551,3491,3389,3076,18140,18330,17800,18820,18950,18730,9448,8513,9024,8020,8159,8863,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30051,29306,29287,29303,29572,30056,26426,26011,25992,26008,26277,26761,20603,20793,20263,21283,21413,21193
2023-08-10,0,0,0,0,0,0,1611,1300,1464,1464,1420,1587,305,315,351,208,210,323,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,61,61,60,60,63,61,63,65,63,61,63,60,83,82,83,82,82,81,83,81,83,83,84,83,3625,3625,3295,3295,3295,3295,2506,3066,3245,3265,3149,3072,18200,18070,18650,18610,19020,18950,10146,9405,8480,8500,8162,8476,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30809,29938,29593,29573,29645,29889,27184,26313,26298,26278,26350,26594,20663,20533,21113,21073,21483,21413
2023-08-11,0,0,0,0,0,0,1262,1611,1300,1464,1464,1420,330,305,315,351,208,210,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,56,56,57,61,65,67,57,56,56,60,64,67,81,81,80,80,79,80,81,82,81,83,81,82,3625,3625,3625,3295,3295,3295,1939,3035,3241,3374,3364,3258,17300,17470,17470,18300,18010,18900,11264,10347,9830,8701,9001,8173,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31027,30280,29763,29464,29474,29536,27402,26655,26138,26169,26179,26241,19763,19933,19933,20763,20473,21363
2023-08-12,0,0,0,0,0,0,1863,1262,1611,1300,1464,1464,315,330,305,315,351,208,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,62,62,62,60,63,65,63,64,63,62,64,66,80,81,81,81,80,79,83,82,84,83,83,83,3425,3425,3425,3425,3095,3095,1871,2123,2920,3067,3217,3217,16750,16750,16720,16560,17080,17340,12283,11430,11012,10714,9878,9618,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31496,30643,30195,29737,29421,29421,28071,27218,26770,26312,26326,26326,19213,19213,19183,19023,19543,19803
2023-08-13,0,0,0,0,0,0,1224,1863,1262,1611,1300,1464,213,315,330,305,315,351,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,68,68,67,66,68,66,66,67,66,65,67,66,81,82,82,82,81,82,84,84,84,83,84,82,3425,3425,3425,3425,3425,3095,1692,2135,2730,3077,3224,3224,18000,18000,18250,17710,17910,17780,10573,10769,9323,9865,9207,9171,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31036,31232,30036,30038,29580,29414,27611,27807,26611,26613,26155,26319,20463,20463,20713,20173,20373,20243
2023-08-14,0,0,0,0,0,0,1195,1224,1863,1262,1611,1300,209,213,315,330,305,315,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,60,60,60,61,62,64,62,62,62,62,63,64,81,82,80,79,80,79,82,84,80,84,82,82,3625,3625,3625,3625,3625,3425,2110,2255,2809,3002,3298,3277,18250,18750,18000,18750,18650,18790,10076,9460,10295,8751,8904,8274,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30789,30673,30758,29964,30017,29527,27164,27048,27133,26339,26392,26102,20713,21213,20463,21213,21113,21253
2023-08-15,0,0,0,0,0,0,1144,1195,1224,1863,1262,1611,323,209,213,315,330,305,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,63,62,67,66,65,64,69,69,70,68,67,63,74,73,74,77,77,78,76,76,78,80,80,80,3625,3625,3625,3625,3625,3625,2086,2271,2847,3001,3148,3297,16850,17000,17500,17750,17750,17570,11449,11165,10118,10353,9605,9985,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30762,30628,30081,30566,29818,30018,27137,27003,26456,26941,26193,26393,19313,19463,19963,20213,20213,20033
2023-08-16,0,0,0,0,0,0,1114,1144,1195,1224,1863,1262,323,323,209,213,315,330,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,65,66,64,64,60,61,68,66,66,64,60,59,71,75,74,76,81,79,78,81,80,80,81,81,3625,3625,3625,3625,3625,3625,1797,2036,2635,2828,2933,3080,17200,17800,17750,18250,18250,18150,11358,10549,10051,9387,9921,9273,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31021,30812,30264,30100,30634,29886,27396,27187,26639,26475,27009,26261,19663,20263,20213,20713,20713,20613
2023-08-17,0,0,0,0,0,0,1239,1114,1144,1195,1224,1863,337,323,323,209,213,315,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,66,66,66,65,62,62,69,69,66,66,62,62,73,74,75,76,79,81,79,81,83,82,83,83,3625,3625,3625,3625,3625,3625,1747,2245,2611,2810,2953,3057,17310,17900,18100,18250,18500,18250,11423,10210,9674,9376,9012,9797,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31196,30573,30237,30089,29975,30510,27571,26948,26612,26464,26350,26885,19773,20363,20563,20713,20963,20713
2023-08-18,0,0,0,0,0,0,1239,1239,1114,1144,1195,1224,335,337,323,323,209,213,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,71,70,68,65,62,63,70,69,65,66,62,64,79,79,78,78,77,80,79,79,80,79,79,82,3625,3625,3625,3625,3625,3625,2141,2153,2755,2739,2888,3030,17320,17150,17250,16900,16750,17750,11019,11177,10350,10746,10798,9685,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30802,30790,30063,30109,30011,29898,27177,27165,26438,26484,26386,26273,19783,19613,19713,19363,19213,20213
2023-08-19,0,0,0,0,0,0,1387,1239,1239,1114,1144,1195,350,335,337,323,323,209,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,55,57,54,55,58,58,56,57,55,56,58,59,75,75,77,78,80,81,74,73,76,77,81,82,2975,3321,3321,3321,3425,3425,2663,3001,2750,2952,2885,3034,13990,14280,14600,15000,15800,16250,13325,12895,12826,12099,11500,10952,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29778,29638,29889,29562,29763,29665,26803,26317,26568,26241,26338,26240,16453,16743,17063,17463,18263,18713
2023-08-20,0,0,0,0,0,0,1461,1387,1239,1239,1114,1144,223,350,335,337,323,323,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,58,58,59,58,60,62,58,60,59,60,61,62,83,82,81,82,82,83,84,83,83,83,83,85,3425,3425,3771,3771,3771,3425,2279,2994,2932,2944,3096,3029,16950,16550,16590,17000,17200,17700,11273,10884,11104,10682,10205,9456,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30686,29897,30157,30145,29868,29619,27261,26472,26386,26374,26097,26194,19413,19013,19053,19463,19663,20163
2023-08-21,0,0,0,0,0,0,1626,1461,1387,1239,1239,1114,223,223,350,335,337,323,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,65,66,65,64,63,60,67,67,67,67,64,61,82,83,83,82,82,81,86,86,85,84,84,85,3625,3625,3625,3971,3971,3971,2397,2969,3281,3169,3181,3329,19110,19210,19040,18920,18700,18500,9360,8523,8307,8737,8945,8872,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30933,30196,29810,30120,30108,29835,27308,26571,26185,26149,26137,25864,21573,21673,21503,21383,21163,20963
2023-08-22,0,0,0,0,0,0,1283,1626,1461,1387,1239,1239,342,223,223,350,335,337,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,52,53,53,54,58,56,51,52,53,55,60,56,74,73,73,73,75,74,78,77,77,75,78,77,3625,3625,3625,3625,3971,3971,2782,2899,3088,3422,3312,3327,16200,16070,16040,15700,16500,16500,11542,11898,11574,11506,11014,10999,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30205,30431,30077,29669,29977,29962,26580,26806,26452,26044,26006,25991,18663,18533,18503,18163,18963,18963
2023-08-23,0,0,0,0,0,0,1506,1283,1626,1461,1387,1239,349,342,223,223,350,335,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,52,52,51,52,53,56,51,52,51,51,54,56,72,73,72,72,74,74,78,78,77,77,77,76,3625,3625,3625,3625,3625,3971,2519,3077,3075,3215,3355,3095,15790,15820,15720,15540,15640,15710,12438,11627,12072,11947,11633,12021,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30691,29910,30255,29950,29736,30194,27066,26285,26630,26325,26111,26223,18253,18283,18183,18003,18103,18173
2023-08-24,0,0,0,0,0,0,1360,1506,1283,1626,1461,1387,349,349,342,223,223,350,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,57,57,57,55,55,54,59,59,59,55,56,58,75,74,76,74,75,76,72,70,75,78,76,77,3625,3625,3625,3625,3625,3625,2759,3074,3301,3199,3339,3335,15290,15180,15570,15640,15430,15640,12552,12493,11653,12028,11933,11653,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30305,30136,29686,30131,29826,29756,26680,26511,26061,26506,26201,26131,17753,17643,18033,18103,17893,18103
2023-08-25,0,0,0,0,0,0,1350,1360,1506,1283,1626,1461,351,349,349,342,223,223,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,66,65,66,66,60,60,68,68,68,69,64,63,70,70,71,72,74,76,73,72,75,76,75,78,3625,3625,3625,3625,3625,3625,2430,3014,3250,3482,3280,3280,15720,15380,15500,15800,15310,15840,12441,12207,11997,11242,12277,11582,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30624,30050,29960,29505,30050,29885,26999,26425,26335,25880,26425,26260,18183,17843,17963,18263,17773,18303
2023-08-26,0,0,0,0,0,0,1503,1350,1360,1506,1283,1626,367,351,349,349,342,223,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,69,66,65,65,66,65,66,65,66,65,65,66,76,77,73,73,72,72,83,81,78,77,75,75,3425,3425,3425,3425,3425,3625,2421,2928,2559,2798,3030,3280,16300,15280,14990,14810,14680,14790,11823,12183,12852,12939,12614,12797,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30586,29926,30305,30212,29757,30050,27161,26501,26880,26787,26332,26425,18763,17743,17453,17273,17143,17253
2023-08-27,0,0,0,0,0,0,1040,1503,1350,1360,1506,1283,233,367,351,349,349,342,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,65,62,60,59,57,55,60,63,59,59,57,56,70,70,71,70,69,69,78,77,77,75,74,73,3425,3425,3425,3425,3425,3425,2436,2921,3528,2809,3048,3280,15100,14900,14650,14430,14110,14180,12545,12723,12213,13162,13389,12864,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30108,30086,29326,30055,29962,29507,26683,26661,25901,26630,26537,26082,17563,17363,17113,16893,16573,16643
2023-08-28,0,0,0,0,0,0,1183,1040,1503,1350,1360,1506,234,233,367,351,349,349,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,62,61,61,59,57,55,62,59,62,60,56,54,71,72,71,73,71,71,77,78,76,78,76,75,3625,3625,3625,3625,3625,3625,2459,2940,3538,3745,3080,3319,16300,16100,16100,15800,15400,15370,11665,11241,11106,11046,12121,12058,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30428,29804,29669,29309,29984,29891,26803,26179,26044,25684,26359,26266,18763,18563,18563,18263,17863,17833
2023-08-29,0,0,0,0,0,0,1246,1183,1040,1503,1350,1360,356,234,233,367,351,349,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,66,64,63,63,62,59,67,66,63,64,64,58,71,72,71,70,70,71,76,76,75,75,73,75,3400,3625,3625,3400,3400,3625,2424,2883,3479,3677,3838,3286,16460,16250,15800,15700,15600,15450,11378,11291,11002,11142,10928,11865,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30301,30004,29265,29305,28991,29778,26901,26379,25640,25905,25591,26153,18923,18713,18263,18163,18063,17913
2023-08-30,0,0,0,0,0,0,1167,1246,1183,1040,1503,1350,354,356,234,233,367,351,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,69,67,64,63,64,62,66,66,62,63,65,62,76,72,77,75,73,73,80,76,78,76,73,74,3625,3625,3625,3625,3625,3625,3407,2902,3483,3679,3827,3988,17350,16470,16400,15900,16000,15760,9651,11115,10541,10702,10917,10843,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29464,30048,29404,29065,29380,29066,25839,26423,25779,25440,25755,25441,19813,18933,18863,18363,18463,18223
2023-08-31,0,0,0,0,0,0,1239,1167,1246,1183,1040,1503,340,354,356,234,233,367,,,,,,,28079,28079,28079,28079,28079,28079,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,49,50,50,50,48,50,47,49,50,51,49,49,72,72,71,72,71,69,75,75,75,76,72,70,3625,3625,3625,3625,3625,3625,3641,3860,2794,2959,3105,3253,15100,15090,15060,15000,14500,14350,11739,11458,12633,12465,12676,13141,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29302,29011,30156,29928,29639,29954,25677,25386,26531,26303,26014,26329,17563,17553,17523,17463,16963,16813
2023-09-01,0,0,0,0,0,0,1443,1239,1167,1246,1183,1040,363,340,354,356,234,233,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,51,51,52,54,55,53,50,50,52,52,55,54,71,71,72,72,74,74,77,77,76,76,77,76,3625,3625,3625,3625,3625,3625,3107,3535,4329,3179,3294,3444,14750,14620,14780,14840,15000,14700,12824,12322,11296,12465,12127,12134,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30037,29405,28539,29768,29590,29297,26412,25780,24914,26143,25965,25672,17213,17083,17243,17303,17463,17163
2023-09-02,0,0,0,0,0,0,1627,1443,1239,1167,1246,1183,355,363,340,354,356,234,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,57,57,57,58,58,58,56,56,56,57,58,58,79,79,76,76,77,78,80,81,79,79,80,81,3425,3425,3425,3425,3425,3425,3552,3622,4089,4239,3039,3173,14500,14480,14250,14380,14510,14930,12613,12379,11938,11586,12735,12118,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,29576,29322,28651,28429,29708,29511,26151,25897,25226,25004,26283,26086,16963,16943,16713,16843,16973,17393
2023-09-03,0,0,0,0,0,0,1835,1627,1443,1239,1167,1246,244,355,363,340,354,356,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,63,63,63,63,62,62,62,63,64,63,62,64,83,83,82,80,80,78,88,88,87,84,83,82,3425,3425,3425,3425,3425,3425,3163,3064,3169,3586,3687,3189,17390,17260,17010,16380,16050,16010,10320,10341,10302,10311,10468,11085,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30173,30064,29775,29154,28981,29558,26748,26639,26350,25729,25556,26133,19853,19723,19473,18843,18513,18473
2023-09-04,0,0,0,0,0,0,1383,1835,1627,1443,1239,1167,239,244,355,363,340,354,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,66,66,67,67,66,64,65,65,65,66,66,66,79,80,81,83,81,81,90,91,90,90,88,86,3425,3425,3425,3425,3425,3425,2666,3115,2669,2775,3092,3192,19500,19700,20000,20000,19100,18320,8255,8058,7996,7706,8085,8693,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30218,30221,30459,30169,29648,29476,26793,26796,27034,26744,26223,26051,21963,22163,22463,22463,21563,20783
2023-09-05,0,0,0,0,0,0,1294,1383,1835,1627,1443,1239,243,239,244,355,363,340,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,69,68,68,68,68,67,69,67,67,68,68,67,82,81,80,78,82,82,92,92,91,90,91,90,3625,3625,3625,3625,3625,3625,2517,3135,3385,2939,3045,3259,21500,21450,21150,21000,21150,20870,6515,6036,6538,6926,6486,6348,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30478,29949,30151,30389,30099,29681,26853,26324,26526,26764,26474,26056,23963,23913,23613,23463,23613,23333
2023-09-06,0,0,0,0,0,0,1361,1294,1383,1835,1627,1443,363,243,239,244,355,363,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,68,69,69,69,67,68,68,67,67,68,68,68,81,81,83,83,79,83,93,94,92,92,88,90,3625,3625,3625,3625,3625,3625,2435,2893,3243,3493,3046,3275,22800,22500,22200,22430,20170,21000,5364,5139,5178,5150,7649,6406,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30627,30102,29841,30043,30282,29869,27002,26477,26216,26418,26657,26244,25263,24963,24663,24893,22633,23463
2023-09-07,0,0,0,0,0,0,1179,1361,1294,1383,1835,1627,311,363,243,239,244,355,,,,,,,28076,28076,28076,28076,28076,28076,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,70,70,70,69,69,68,69,69,69,68,69,69,86,87,87,84,84,78,94,94,93,91,91,86,3625,3625,3625,3625,3625,3625,1965,2279,2879,2879,3129,3385,23500,22750,22750,21970,21760,19120,4952,5570,4903,5772,6184,8360,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,30915,30783,30116,30205,30407,29943,27290,27158,26491,26580,26782,26318,25963,25213,25213,24433,24223,21583
